grid_point, analysis_value, analysis_increment
[2, 8],5451.866206433587,8.943280554712146
[2, 9],5463.441758981563,10.715223951127882
[2, 10],5470.164495518939,9.539399073622008
[2, 11],5480.17724669182,11.151593310498356
[2, 12],5495.531088210642,16.76274747957632
[2, 13],5519.0953641198375,28.21986220330018
[2, 14],5541.152097097186,34.78546100355288
[2, 15],5563.590146663374,38.44847956582453
[2, 16],5590.034814026201,42.496177104493654
[2, 17],5618.697773585232,44.81864166035939
[2, 18],5647.581732699601,48.39916625912974
[2, 19],5667.808771323691,50.74792104643075
[2, 20],5677.963773413693,50.73684651451458
[2, 21],5680.133441868603,47.64920178892953
[3, 0],5247.719994854666,-31.031866477713265
[3, 1],5259.67736725371,-31.07073908800612
[3, 2],5274.401090900478,-30.284817341217604
[3, 3],5299.198152722024,-25.018757767931675
[3, 4],5330.905747272286,-17.44631713564104
[3, 5],5362.158030607787,-9.56034144824207
[3, 6],5391.407728298224,-0.4867751248939385
[3, 7],5406.088236138392,-3.726177248047861
[3, 8],5416.265845519294,-7.743552291357446
[3, 9],5429.464265142282,-3.7667000906631074
[3, 10],5432.772922413835,-7.265427508060384
[3, 11],5440.092844051814,-6.831409340187747
[3, 12],5453.781943129255,-1.1439807084834683
[3, 13],5470.963804083616,5.755697081923245
[3, 14],5493.592144289631,14.423402523440927
[3, 15],5512.455801738744,14.416293135168416
[3, 16],5540.007390801172,16.47746749930411
[3, 17],5574.8497940329025,19.97049313107982
[3, 18],5611.663731605453,27.065364471523935
[3, 19],5640.1169323001195,34.19375644254251
[3, 20],5664.581013662694,45.832530500794746
[3, 21],5679.050387833901,53.284465184277906
[4, 0],5250.137166489017,-15.330318158980845
[4, 1],5241.351350153658,-32.615561494744725
[4, 2],5256.18902426094,-30.175432479039955
[4, 3],5282.360591180046,-24.263482841858604
[4, 4],5317.221732298965,-15.834738023932914
[4, 5],5351.091059572618,-6.65288696429343
[4, 6],5373.049801647294,-3.8667255841228325
[4, 7],5385.096372659816,-7.867566265019377
[4, 8],5396.949763526488,-8.881213330158971
[4, 9],5398.287949938735,-15.811760352237798
[4, 10],5399.178997335856,-20.624126000790056
[4, 11],5403.159740358455,-22.328764725029032
[4, 12],5409.674930497928,-22.717946634109467
[4, 13],5423.08971537107,-18.355512352393816
[4, 14],5445.265625505824,-8.756715508516209
[4, 15],5458.89445660391,-13.433671709894043
[4, 16],5484.537144212012,-14.296866475205206
[4, 17],5522.160204764598,-9.674351398441104
[4, 18],5563.6355895093275,0.1342321169713614
[4, 19],5605.582837488617,18.03225505818591
[4, 20],5644.913826364124,41.811817932028134
[4, 21],5638.355977828494,26.360707326501142
[5, 0],5211.702884939812,-37.21082717800891
[5, 1],5224.820895725216,-32.06277783803034
[5, 2],5240.59578643517,-28.440467275636365
[5, 3],5268.817433658078,-22.09011498035852
[5, 4],5307.837100857823,-13.341721220072031
[5, 5],5345.2161883736235,-4.021371985414589
[5, 6],5368.773104611507,-0.9306904691484306
[5, 7],5378.944392124319,-7.000394322037209
[5, 8],5385.5945050998025,-12.897948360863666
[5, 9],5387.79756496575,-18.21991529929437
[5, 10],5388.200653798219,-22.422194100536217
[5, 11],5389.513880537704,-25.57687628784879
[5, 12],5395.318878562182,-25.358944714940662
[5, 13],5406.709887139151,-21.185864373410368
[5, 14],5425.882938434481,-12.23497255548773
[5, 15],5432.606864629152,-21.676978317026624
[5, 16],5446.322046945997,-32.839481429014086
[5, 17],5477.7944793267925,-32.51827325155409
[5, 18],5525.0185560678865,-15.51195269175696
[5, 19],5567.066854056991,2.471503211131676
[5, 20],5611.307186592958,30.262354098864307
[5, 21],5617.89125009254,27.129546100609332
[6, 0],5197.010318488596,-37.48807136616688
[6, 1],5214.970910724964,-29.389125440474345
[6, 2],5231.811426213801,-25.665731453334047
[6, 3],5261.500847644969,-19.758594188532697
[6, 4],5303.706977247207,-11.591212802240989
[6, 5],5344.589594253218,-2.8499516818783377
[6, 6],5372.6344513088325,1.3136693663864207
[6, 7],5385.610242563774,-4.405255910782216
[6, 8],5393.489188201801,-9.792809943278371
[6, 9],5395.7446077617815,-14.761287435071608
[6, 10],5397.572326977115,-16.891782626869826
[6, 11],5399.084984340775,-18.679164820440747
[6, 12],5402.400788603748,-18.937473053640133
[6, 13],5408.532129551411,-17.18634887069493
[6, 14],5414.8266526670795,-17.745210143842087
[6, 15],5418.382864957324,-26.87539576704421
[6, 16],5432.954455070236,-34.05331196541374
[6, 17],5453.699589230163,-41.692611828487316
[6, 18],5503.9017668889755,-19.297082829657484
[6, 19],5561.01720651698,15.415345744785554
[6, 20],5602.090948216212,40.87075394922067
[6, 21],5628.298598082912,57.531515594778284
[7, 0],5190.687415128614,-36.438227071040274
[7, 1],5212.194441372186,-27.03289348195267
[7, 2],5230.384868670993,-25.120123919577964
[7, 3],5265.18968168852,-17.695965643290947
[7, 4],5308.816002940742,-10.635540665005465
[7, 5],5347.37010233866,-6.004649695094486
[7, 6],5377.733176414144,-2.620888161323819
[7, 7],5398.390362415283,-3.547097969481001
[7, 8],5408.2053227570195,-7.89334381361823
[7, 9],5411.702395269397,-11.836557228266429
[7, 10],5417.008612134959,-10.605843098745936
[7, 11],5423.339754445463,-6.685089931896982
[7, 12],5419.799098677802,-11.310339478693095
[7, 13],5421.535930571775,-10.462766717681006
[7, 14],5421.082342309168,-13.804379177022383
[7, 15],5418.743491620935,-24.396597605963507
[7, 16],5429.0178342438,-31.729693524228423
[7, 17],5446.868831511283,-39.796814210541015
[7, 18],5497.76957824036,-15.429696962985872
[7, 19],5548.655427859628,14.143135505829378
[7, 20],5590.4887467499975,41.21495462459188
[7, 21],5617.965545707568,59.34217566916959
[8, 0],5194.142644255067,-32.64885512382534
[8, 1],5213.627069618373,-27.676227575017037
[8, 2],5239.148405045235,-24.582644857675405
[8, 3],5277.929275600187,-18.93957030666934
[8, 4],5320.38795921468,-12.969230767322188
[8, 5],5356.894972089641,-7.806996835056452
[8, 6],5386.92070586694,-5.903719942386488
[8, 7],5409.667337107028,-7.906789401225069
[8, 8],5424.80023146576,-8.788211315084482
[8, 9],5432.242900990494,-9.740129180314398
[8, 10],5436.1357896109475,-10.179615756991552
[8, 11],5438.833967561732,-8.6550713464394
[8, 12],5439.344548992473,-6.402841041491229
[8, 13],5431.491397647262,-11.570633047438605
[8, 14],5426.860501584452,-15.117230095624109
[8, 15],5430.092035295159,-15.253707512962137
[8, 16],5419.865876097448,-37.62495581139501
[8, 17],5437.253537848824,-42.59260660880955
[8, 18],5480.434864009224,-24.90649056973416
[8, 19],5533.249940901885,6.828023305840361
[8, 20],5573.599499418183,32.4827290081912
[8, 21],5601.2049410909785,50.17727557510625
[9, 0],5203.573267641643,-26.844908454564575
[9, 1],5222.3990151559965,-24.20536184561297
[9, 2],5252.623904664524,-20.74024574743453
[9, 3],5293.018380296547,-16.95147769698542
[9, 4],5333.167686099524,-12.175357927528239
[9, 5],5368.223015749167,-6.534169488016232
[9, 6],5396.816844442436,-8.253797896648393
[9, 7],5424.6463090764,-10.34308404400872
[9, 8],5445.151106829242,-9.279405189802674
[9, 9],5454.575335330646,-9.110431017110386
[9, 10],5454.8548043024675,-12.23143475748202
[9, 11],5455.118449264634,-10.912894942894127
[9, 12],5447.683724417109,-13.786277209610489
[9, 13],5434.658172615195,-21.231630287151347
[9, 14],5424.865340058831,-26.86242240640513
[9, 15],5417.030358063907,-33.932898372850104
[9, 16],5414.684673858062,-42.55709020835366
[9, 17],5424.007594832912,-50.059784704346384
[9, 18],5469.541622073451,-27.582661082893537
[9, 19],5511.609174372953,-6.54349994893164
[9, 20],5546.755436429036,12.93410471403422
[9, 21],5572.935106319933,26.98429027039856
[10, 0],5214.337926688718,-20.24380378220758
[10, 1],5231.264799442416,-19.33892396550982
[10, 2],5260.95484632012,-15.786004438326017
[10, 3],5301.618314784081,-12.30192225448991
[10, 4],5341.719811567234,-10.210299669345659
[10, 5],5377.160494757133,-8.118711943860944
[10, 6],5411.874648724663,-8.95855693024805
[10, 7],5449.157573574999,-6.701077525788605
[10, 8],5476.160450295852,-1.1480715974203122
[10, 9],5480.206256795831,-5.474404938289808
[10, 10],5476.518404037613,-10.396647885299899
[10, 11],5472.492923360967,-11.106994567361653
[10, 12],5455.1459282882215,-22.09903556018253
[10, 13],5440.256742204199,-29.95622637384531
[10, 14],5433.762633746455,-30.80650202367997
[10, 15],5432.274016780614,-29.264717191303134
[10, 16],5411.550958146999,-51.98016971939978
[10, 17],5413.327663359412,-61.27240519276347
[10, 18],5446.064993602768,-47.98773471666209
[10, 19],5492.0128691692025,-23.15445273272144
[10, 20],5530.098879946647,-3.386039088979487
[10, 21],5542.189230075179,-8.467987733631162
[11, 0],5210.521094774506,-26.95837640091304
[11, 1],5236.946447607987,-16.408241984218876
[11, 2],5268.777262291503,-10.325505336496462
[11, 3],5311.007448222826,-7.8727241067945215
[11, 4],5355.924467185076,-8.135612416410368
[11, 5],5396.68617977329,-8.61587127308485
[11, 6],5438.082065116022,-7.216419122873958
[11, 7],5473.196747216928,-7.01086552452216
[11, 8],5494.505181543706,-5.296952325633356
[11, 9],5507.939406285314,1.6651162640555413
[11, 10],5502.009399349234,-4.024200950058912
[11, 11],5493.285333346606,-8.835009201224238
[11, 12],5481.584234647608,-14.40741664093457
[11, 13],5468.517141658809,-20.917201771673717
[11, 14],5456.909246054313,-27.202001846439998
[11, 15],5457.229804187681,-23.64687103668075
[11, 16],5405.0572601744325,-76.03466484401815
[11, 17],5409.35161862347,-79.08510612463033
[11, 18],5443.851733478962,-61.5564856682895
[11, 19],5488.827810468862,-39.552120065754025
[11, 20],5535.172948952577,-17.048788356084515
[11, 21],5578.099816979889,1.3278255025234103
[12, 0],5188.583348526557,-48.19688745485655
[12, 1],5225.675580701871,-30.47156002666452
[12, 2],5280.775147568027,-7.250105893510408
[12, 3],5330.491512134207,-6.681702012080677
[12, 4],5384.355823335703,-6.730491768146749
[12, 5],5428.006697320114,-7.916957398235354
[12, 6],5465.145400822025,-8.05790972901832
[12, 7],5495.7777383434595,-7.086377407675172
[12, 8],5515.3553150111975,-4.801039553087321
[12, 9],5533.6346986637955,6.767135798192612
[12, 10],5530.09841642439,2.1080885950705124
[12, 11],5524.93931681841,-1.433124770910581
[12, 12],5516.23601674176,-6.806713088158176
[12, 13],5509.916002861978,-9.00054091840775
[12, 14],5503.311655059981,-11.924552347133613
[12, 15],5469.20887182744,-43.63122160451803
[12, 16],5448.551499387933,-64.10285802264752
[12, 17],5438.454391482066,-79.65526180812776
[12, 18],5462.708934344057,-71.43222058206175
[12, 19],5514.342982604967,-45.73323222608906
[12, 20],5568.6919748157625,-20.73233438295847
[12, 21],5618.783832115953,0.5755509346126928
[13, 0],5162.914148374753,-66.07086690691267
[13, 1],5209.170235490119,-49.93510917207186
[13, 2],5275.272426538663,-32.53176746778445
[13, 3],5366.559830499022,-3.9730561482019766
[13, 4],5420.475730857166,-4.452868107729046
[13, 5],5456.792034500177,-6.303229542112604
[13, 6],5482.429657536052,-11.084708904192667
[13, 7],5510.55144619284,-9.203909279394793
[13, 8],5534.658141269684,-4.026656342884053
[13, 9],5554.08268573283,4.335137319244495
[13, 10],5559.834438299748,3.9499017114812887
[13, 11],5558.024498881837,-1.302678026418107
[13, 12],5552.283944567369,-8.196333055368996
[13, 13],5559.53189179685,-0.012748326897963125
[13, 14],5561.608533778157,4.06119420894629
[13, 15],5531.313062136594,-24.38310416360673
[13, 16],5494.840970665427,-60.502136963567864
[13, 17],5483.964680261646,-75.8744617818329
[13, 18],5504.8411410468025,-69.98360840532132
[13, 19],5554.453285656993,-46.91175771919188
[13, 20],5613.149729950498,-18.789619140528885
[13, 21],5649.245425958142,-10.757447705966115
[14, 0],5126.411273268904,-94.39213884768105
[14, 1],5198.326445737886,-65.54306013693349
[14, 2],5288.440007762649,-44.36109419033255
[14, 3],5399.622539524047,-2.9779703807707847
[14, 4],5445.598017208396,-3.014115162079179
[14, 5],5474.584305488879,-4.181530471963924
[14, 6],5496.638602588311,-9.677687654037982
[14, 7],5527.166447651086,-6.916875300436004
[14, 8],5552.41804379627,-5.50696228761899
[14, 9],5579.7887692696,4.3191180261273985
[14, 10],5592.439952680533,4.616037687986136
[14, 11],5596.350503093866,0.1962722081616448
[14, 12],5599.048620613793,-1.742823202585896
[14, 13],5610.430892621888,8.000063981087806
[14, 14],5613.768427831577,11.436880051346634
[14, 15],5589.77391848711,-12.151249545280734
[14, 16],5555.4693437949145,-47.46528959474199
[14, 17],5550.370519699848,-57.75364096889007
[14, 18],5573.4954515125,-48.4554489782513
[14, 19],5621.146209444572,-25.09746736283978
[14, 20],5670.215580771637,-4.334654784234772
[14, 21],5709.760946836442,9.731581885287596
[15, 0],5134.0131660608595,-92.82856628073569
[15, 1],5198.15864441399,-79.09225472692015
[15, 2],5289.658024325515,-62.8943245578339
[15, 3],5392.187202737198,-27.088472915493185
[15, 4],5456.6638518495865,-2.8862072034280573
[15, 5],5481.7930339494405,-7.117913500674149
[15, 6],5504.376400474036,-15.723251693276325
[15, 7],5535.809950941705,-16.804250736644462
[15, 8],5565.874736500501,-14.810702479224346
[15, 9],5600.765818730966,-1.4224375159828924
[15, 10],5619.878612873124,2.0188649780766355
[15, 11],5631.987654587706,3.549896869621989
[15, 12],5643.993132387956,8.91526039776727
[15, 13],5657.241480746188,17.654316764263058
[15, 14],5653.7426747257605,10.513486160635694
[15, 15],5632.3546495029395,-14.35070417305269
[15, 16],5620.570992547386,-30.56044434234991
[15, 17],5632.384401526622,-26.00484924318789
[15, 18],5642.452820328708,-28.94425814870101
[15, 19],5683.389405587642,-8.734148480891236
[15, 20],5742.088137106403,25.660273562102702
[15, 21],5769.733314194781,31.375521337957252
[16, 0],5164.714495403353,-81.69822003375339
[16, 1],5244.714080988146,-54.95277474623617
[16, 2],5320.280399520243,-47.97114871233043
[16, 3],5397.917565077325,-28.71566033392628
[16, 4],5461.4942890932025,-5.3348297939974145
[16, 5],5492.046323067298,-11.147620455285505
[16, 6],5524.135143375379,-18.5777639052003
[16, 7],5553.49293776793,-25.030245342337366
[16, 8],5581.102259025991,-24.711579534816337
[16, 9],5615.554476902803,-10.827892255759252
[16, 10],5646.144422558123,4.096086225697036
[16, 11],5656.767445578855,3.1965267423120167
[16, 12],5684.242957759587,21.57641829885688
[16, 13],5681.073792611248,9.639804258911681
[16, 14],5701.255180391991,20.9805376847371
[16, 15],5683.247961384068,-5.23907969269203
[16, 16],5688.991622823612,-7.304497964808434
[16, 17],5697.549577179362,-7.528865824696368
[16, 18],5712.052112114503,-4.850199652977608
[16, 19],5755.541720484222,22.008320738504153
[16, 20],5797.992904691157,45.16361155787945
[16, 21],5822.832156815943,52.6483575376451
[17, 0],5211.42213544744,-60.20534793773459
[17, 1],5292.340655494097,-31.30240954467172
[17, 2],5357.898854084689,-25.14072473491069
[17, 3],5432.445979831183,-3.5183558872704452
[17, 4],5471.473415372361,-9.597042537393463
[17, 5],5511.744216637678,-16.062277365293994
[17, 6],5550.684396558143,-22.38375779637863
[17, 7],5571.446230649354,-34.70856682875092
[17, 8],5597.154037505878,-31.259973988526326
[17, 9],5625.872984544361,-19.94625624809214
[17, 10],5655.703671892071,-4.9051164887596315
[17, 11],5682.892874997288,9.465174202019625
[17, 12],5695.283444144694,9.237785007348066
[17, 13],5708.946139871354,9.234907397240931
[17, 14],5724.489687788128,11.44605123032943
[17, 15],5744.272509406415,19.942862500328374
[17, 16],5758.177499247673,24.373058017521544
[17, 17],5756.341521235745,13.53955807273087
[17, 18],5764.738800952378,11.904102370968758
[17, 19],5774.71818746707,9.50102761494054
[17, 20],5830.141201516808,50.92790463245365
[17, 21],5853.619147482693,61.71350151366005
[18, 0],5264.076386002352,-32.61435824272394
[18, 1],5341.5376027107495,-3.5323537229214708
[18, 2],5398.009086091705,-1.3197529421295258
[18, 3],5446.526839467221,-7.745080903971029
[18, 4],5492.188596113959,-15.475839278626154
[18, 5],5535.410150108605,-24.08762681625649
[18, 6],5571.851829734185,-29.57512712622338
[18, 7],5596.99417507568,-31.517802278975978
[18, 8],5622.892027945553,-23.77677707996918
[18, 9],5650.423373279151,-11.53069245548977
[18, 10],5668.526646626649,-7.8574925159236955
[18, 11],5700.078973444693,9.15529017143217
[18, 12],5714.866096519863,7.688491953835182
[18, 13],5732.318881309507,7.654882452877246
[18, 14],5751.23543374188,11.047434751149922
[18, 15],5771.917600159519,19.624689077867515
[18, 16],5785.185117473389,23.14960070818779
[18, 17],5798.8438054455,28.20726284886223
[18, 18],5806.46753277628,27.59791478938314
[18, 19],5824.284329717264,36.869447908836264
[18, 20],5844.393921447114,47.959185449081815
[18, 21],5863.101894312841,58.13540814706903
[19, 0],5296.4161937279905,-25.596237881102752
[19, 1],5366.630302070345,-1.346959991613403
[19, 2],5410.59606183057,-12.926769652754047
[19, 3],5473.585441821057,-12.053928336616082
[19, 4],5523.1735301718145,-20.14841505485856
[19, 5],5563.000337290211,-26.848833894915515
[19, 6],5591.669289796263,-31.516712355657546
[19, 7],5621.604301026793,-24.046687482873494
[19, 8],5647.462696617138,-14.953419596274216
[19, 9],5672.018983218096,-5.2604402658053
[19, 10],5698.951809137605,6.907247709170406
[19, 11],5719.124090389468,10.686361578880678
[19, 12],5736.392911276728,8.702107535375944
[19, 13],5756.20429352837,8.996903978856608
[19, 14],5776.075956250008,13.206464356620927
[19, 15],5797.671930837686,23.234377687200322
[19, 16],5816.245024874254,32.482854692818364
[19, 17],5822.449732945564,30.73014987931765
[19, 18],5828.513951858671,30.153070809450583
[19, 19],5833.536075682812,29.714611989768855
[19, 20],5849.449600691758,40.89465293769808
[19, 21],5863.792746769507,50.616595856669846
[20, 0],5304.696914793169,-46.336444618197675
[20, 1],5375.802200883352,-22.55119113081946
[20, 2],5427.786766249309,-30.51959582734071
[20, 3],5505.812386406899,-17.492285940113106
[20, 4],5548.347605295587,-27.4135465222771
[20, 5],5581.901717279348,-30.49788390861613
[20, 6],5613.478831457222,-25.342060100570052
[20, 7],5641.749472544777,-17.57591988117838
[20, 8],5669.79174148573,-6.6767121320108345
[20, 9],5696.668897797645,4.697610313197401
[20, 10],5717.181128659194,9.601155870477669
[20, 11],5737.63906527146,11.860165910249634
[20, 12],5759.174225624253,11.785180605359528
[20, 13],5778.281525752202,10.313821469711002
[20, 14],5792.906017551271,9.751584630428624
[20, 15],5817.369518201263,23.51182537884779
[20, 16],5833.251194871988,30.901470594270904
[20, 17],5843.517568205668,34.23909123187423
[20, 18],5847.137544275008,32.76827139425495
[20, 19],5847.418540094374,29.881111475534453
[20, 20],5847.001556679132,27.89847239541541
[20, 21],5867.551087857571,47.472146841032554
[21, 0],5318.4472260624925,-61.87515173392785
[21, 1],5388.761342034906,-42.41477514818871
[21, 2],5459.810339003172,-31.90705361475102
[21, 3],5518.006884607274,-33.16541374467397
[21, 4],5567.959999781472,-27.467251944121017
[21, 5],5609.985649493041,-15.645551793598315
[21, 6],5639.656565786494,-9.437348678356102
[21, 7],5668.439797300511,-1.2791328334751597
[21, 8],5687.095578889198,-1.101375865031514
[21, 9],5711.931195644471,7.079628814209173
[21, 10],5731.9012632260965,10.512652274336688
[21, 11],5753.541874268435,12.77395666827124
[21, 12],5775.789017862548,12.006884283036925
[21, 13],5795.388207029708,10.18888804172093
[21, 14],5810.116429124644,9.676710156631088
[21, 15],5831.1936541921905,20.404919184069513
[21, 16],5843.668008158595,25.068136438226247
[21, 17],5855.5424341348435,31.01626267037682
[21, 18],5856.361669004854,28.00183313555226
[21, 19],5853.407409751395,23.31553440746029
[21, 20],5851.767251586703,21.834968422446764
[21, 21],5867.990464090272,39.640304726201975
[22, 0],5325.109575639141,-79.2242117222695
[22, 1],5405.515550080319,-52.03927306950936
[22, 2],5474.766436888064,-39.52587255537219
[22, 3],5542.68259296886,-22.936610824378477
[22, 4],5586.198234777413,-17.82497031962248
[22, 5],5630.466557039059,-1.1673044898770968
[22, 6],5661.0880469866315,6.449770747678485
[22, 7],5687.906030166686,11.315591765558565
[22, 8],5702.604100179303,5.435488651716696
[22, 9],5725.007916083782,9.551106765626173
[22, 10],5741.35273256539,8.506827042748228
[22, 11],5764.837066071599,12.434422786544928
[22, 12],5786.195016006216,10.863803230238773
[22, 13],5808.214815235041,11.136966343973654
[22, 14],5822.611661473518,9.756973761714107
[22, 15],5838.30021471336,14.808233364968146
[22, 16],5854.377585844619,23.07080681181833
[22, 17],5864.4853710206,27.312126276448907
[22, 18],5864.485962785362,23.436854881814725
[22, 19],5862.482995092322,19.53608998263826
[22, 20],5858.009343798509,14.940222549592363
[22, 21],5856.264378632966,14.848169112088726
[23, 0],5346.7993761110265,-77.25393499031543
[23, 1],5436.91733094264,-40.37597321924568
[23, 2],5503.201088685342,-25.430940404944522
[23, 3],5562.213173463507,-10.411591000661247
[23, 4],5606.023352817779,-0.7555762505726307
[23, 5],5644.547476474567,11.455000233009741
[23, 6],5674.718022537729,18.320257220035273
[23, 7],5700.417971451227,20.266152641744156
[23, 8],5716.852429086259,13.431110673076546
[23, 9],5736.201988251946,12.385978062825416
[23, 10],5754.223679837896,12.17902848225549
[23, 11],5771.08714787267,9.940646493679196
[23, 12],5793.141415525512,10.19566642562495
[23, 13],5814.895313945352,10.532196777126046
[23, 14],5828.475875485709,7.770962279592823
[23, 15],5844.301413682432,12.382065330895784
[23, 16],5858.226131461741,17.99937702728039
[23, 17],5869.974621557288,23.034849074660087
[23, 18],5879.399929645463,27.028960356762582
[23, 19],5875.5707721177805,19.0418628687421
[23, 20],5875.370567230324,15.88500845494218
[23, 21],5874.984396638183,13.725404119989435
[24, 0],5375.151197537258,-66.13442286527061
[24, 1],5463.4499574506435,-28.047283794568102
[24, 2],5523.218413455571,-13.851025993794792
[24, 3],5569.361271703115,-6.046191099395401
[24, 4],5608.653860835294,2.132181476228652
[24, 5],5638.962745872032,6.980208821041742
[24, 6],5668.664569308759,12.982774781806256
[24, 7],5695.662453439381,14.457645459880041
[24, 8],5722.088329188987,14.759245557002032
[24, 9],5745.518811625216,15.467093261748232
[24, 10],5762.457147986091,13.323896820999835
[24, 11],5781.726095688525,14.05667904762231
[24, 12],5800.602761800963,12.422131654781879
[24, 13],5817.739668101876,8.717357228687433
[24, 14],5830.589621175881,4.731090999458502
[24, 15],5846.463799653352,8.608325203093955
[24, 16],5859.168791052314,12.16637425605586
[24, 17],5871.623005909627,16.848613062260483
[24, 18],5881.327230010516,19.831889552086977
[24, 19],5876.688253266356,9.746493045297939
[24, 20],5878.425860347701,7.4649477384027705
[24, 21],5869.668133313127,-4.011113867768472
[25, 0],5404.927981890781,-50.8901926594217
[25, 1],5474.490820178396,-24.9184577732276
[25, 2],5536.213707055361,-3.069872352993116
[25, 3],5575.231943744145,1.0515149590328292
[25, 4],5607.289940884222,3.3063030395060196
[25, 5],5634.849065966115,5.481971665046331
[25, 6],5664.55442751333,10.89792008602035
[25, 7],5690.4948457204555,9.693601541282078
[25, 8],5721.658979042819,12.042458681836251
[25, 9],5750.912819962097,16.313433286333748
[25, 10],5771.774039182168,17.30310603743601
[25, 11],5790.146683393374,17.63267351439754
[25, 12],5807.48837572386,15.456195137147006
[25, 13],5822.092731514288,9.505606821022411
[25, 14],5830.151120178755,-0.05884211380544002
[25, 15],5841.821398200458,-1.5734092242946645
[25, 16],5857.891159519821,4.292595786580023
[25, 17],5871.435595731635,9.53347933832356
[25, 18],5872.5560687633615,4.193047409605242
[25, 19],5873.926285460489,1.0320935942781944
[25, 20],5874.012085905309,-1.7563296631324192
[25, 21],5873.828678408562,-3.6474591834403327
[26, 0],5435.463371877907,-31.729631549856094
[26, 1],5493.022996521982,-8.367115039673081
[26, 2],5537.452695954363,2.1086408148175906
[26, 3],5573.097061637241,4.479523158847769
[26, 4],5603.388390325079,4.306531811509558
[26, 5],5629.481941664241,3.918250261553112
[26, 6],5655.522026794813,4.650614487501116
[26, 7],5685.537149380312,5.961745805116152
[26, 8],5719.742066276116,8.879517541286077
[26, 9],5749.474329834574,11.538323357742229
[26, 10],5777.816019671279,19.345696337077243
[26, 11],5794.184734224894,18.109796318845838
[26, 12],5810.435152574725,15.3709476115273
[26, 13],5825.37214300147,9.182248568467003
[26, 14],5839.086123605945,3.632153342354286
[26, 15],5852.882409940361,2.739801537396488
[26, 16],5867.768996125687,6.966562442972645
[26, 17],5879.05409667204,10.752500468233848
[26, 18],5880.192978189766,6.991425509438159
[26, 19],5879.3650561668155,3.2152663980596117
[26, 20],5877.566236618006,-0.25936480456039135
[26, 21],5875.980413938952,-2.7762348878713965
[27, 0],5465.4618979318175,-10.11979855721529
[27, 1],5509.13554426355,9.27006429652647
[27, 2],5530.754292604717,3.5866206060381955
[27, 3],5565.431694758769,6.3762925560859
[27, 4],5600.417656111428,8.752050894488093
[27, 5],5631.536276517202,11.073478899371366
[27, 6],5648.117763535513,1.2793713436904
[27, 7],5678.831734508853,2.6760473818749233
[27, 8],5719.608323706499,10.493386447089506
[27, 9],5747.078704263544,8.510511521762055
[27, 10],5777.664305524075,17.165605933647385
[27, 11],5795.583000277224,17.247251111928563
[27, 12],5810.546107996736,12.745035550987268
[27, 13],5829.322908749963,8.212108136766801
[27, 14],5853.185936822126,10.220749405678362
[27, 15],5865.727721483601,7.382150252515203
[27, 16],5877.453057524651,9.697785044570082
[27, 17],5887.478144429866,14.260921648062322
[27, 18],5886.350266690902,10.076987560722046
[27, 19],5883.128245683124,5.1895157567551
